2025-05-27 21:11:41,997 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.972 | offset=4 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,997 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9719 at offset 4 using 107 non-silent frames
2025-05-27 21:11:41,997 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9719 at offset 4 using 107 non-silent frames
2025-05-27 21:11:41,997 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.963 | offset=5 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,997 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.963 | offset=5 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,997 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9626 at offset 5 using 107 non-silent frames
2025-05-27 21:11:41,997 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9626 at offset 5 using 107 non-silent frames
2025-05-27 21:11:41,998 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.953 | offset=6 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,998 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.953 | offset=6 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,998 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9532 at offset 6 using 107 non-silent frames
2025-05-27 21:11:41,998 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9532 at offset 6 using 107 non-silent frames
2025-05-27 21:11:41,998 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.944 | offset=7 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,998 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.944 | offset=7 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,998 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9439 at offset 7 using 107 non-silent frames
2025-05-27 21:11:41,998 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9439 at offset 7 using 107 non-silent frames
2025-05-27 21:11:41,998 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.935 | offset=8 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,998 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.935 | offset=8 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,998 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9345 at offset 8 using 107 non-silent frames
2025-05-27 21:11:41,998 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9345 at offset 8 using 107 non-silent frames
2025-05-27 21:11:41,999 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.925 | offset=9 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,999 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.925 | offset=9 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,999 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9252 at offset 9 using 107 non-silent frames
2025-05-27 21:11:41,999 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9252 at offset 9 using 107 non-silent frames
2025-05-27 21:11:41,999 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.916 | offset=10 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,999 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.916 | offset=10 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,999 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9158 at offset 10 using 107 non-silent frames
2025-05-27 21:11:41,999 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9158 at offset 10 using 107 non-silent frames
2025-05-27 21:11:41,999 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.906 | offset=11 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,999 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.906 | offset=11 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:41,999 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9065 at offset 11 using 107 non-silent frames
2025-05-27 21:11:41,999 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.9065 at offset 11 using 107 non-silent frames
2025-05-27 21:11:42,000 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.897 | offset=12 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,000 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.897 | offset=12 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,000 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8972 at offset 12 using 107 non-silent frames
2025-05-27 21:11:42,000 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8972 at offset 12 using 107 non-silent frames
2025-05-27 21:11:42,000 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.888 | offset=13 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,000 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.888 | offset=13 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,000 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8878 at offset 13 using 107 non-silent frames
2025-05-27 21:11:42,000 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8878 at offset 13 using 107 non-silent frames
2025-05-27 21:11:42,000 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.878 | offset=14 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,000 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.878 | offset=14 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,000 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8785 at offset 14 using 107 non-silent frames
2025-05-27 21:11:42,000 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8785 at offset 14 using 107 non-silent frames
2025-05-27 21:11:42,001 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.869 | offset=15 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,001 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.869 | offset=15 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,001 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8691 at offset 15 using 107 non-silent frames
2025-05-27 21:11:42,001 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8691 at offset 15 using 107 non-silent frames
2025-05-27 21:11:42,001 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.860 | offset=16 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,001 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.860 | offset=16 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,001 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8598 at offset 16 using 107 non-silent frames
2025-05-27 21:11:42,001 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8598 at offset 16 using 107 non-silent frames
2025-05-27 21:11:42,002 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.850 | offset=17 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,002 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.850 | offset=17 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,002 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8504 at offset 17 using 107 non-silent frames
2025-05-27 21:11:42,002 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8504 at offset 17 using 107 non-silent frames
2025-05-27 21:11:42,002 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.841 | offset=18 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,002 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.841 | offset=18 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,003 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8411 at offset 18 using 107 non-silent frames
2025-05-27 21:11:42,003 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8411 at offset 18 using 107 non-silent frames
2025-05-27 21:11:42,003 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.832 | offset=19 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,003 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.832 | offset=19 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,003 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8317 at offset 19 using 107 non-silent frames
2025-05-27 21:11:42,003 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8317 at offset 19 using 107 non-silent frames
2025-05-27 21:11:42,003 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.822 | offset=20 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,003 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.822 | offset=20 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,004 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8224 at offset 20 using 107 non-silent frames
2025-05-27 21:11:42,004 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8224 at offset 20 using 107 non-silent frames
2025-05-27 21:11:42,004 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.813 | offset=21 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,004 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.813 | offset=21 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,004 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8130 at offset 21 using 107 non-silent frames
2025-05-27 21:11:42,004 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8130 at offset 21 using 107 non-silent frames
2025-05-27 21:11:42,004 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.804 | offset=22 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,004 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.804 | offset=22 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,004 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8037 at offset 22 using 107 non-silent frames
2025-05-27 21:11:42,004 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.8037 at offset 22 using 107 non-silent frames
2025-05-27 21:11:42,005 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.794 | offset=23 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,005 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.794 | offset=23 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,005 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.7943 at offset 23 using 107 non-silent frames
2025-05-27 21:11:42,005 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.7943 at offset 23 using 107 non-silent frames
2025-05-27 21:11:42,005 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.785 | offset=24 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,005 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.785 | offset=24 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,005 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.7850 at offset 24 using 107 non-silent frames
2025-05-27 21:11:42,005 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.7850 at offset 24 using 107 non-silent frames
2025-05-27 21:11:42,005 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.776 | offset=25 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,005 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.776 | offset=25 | MATCH FOUND | non-silent frames: 107
2025-05-27 21:11:42,005 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.7757 at offset 25 using 107 non-silent frames
2025-05-27 21:11:42,005 | INFO     | MATCH FOUND: AppFingerprint 21-11-32_AppFingerprint_7s.json (ts=1748373092470) best matches Ref ts=1748373075 (station=Smile FM) with similarity 0.7757 at offset 25 using 107 non-silent frames
2025-05-27 21:11:42,005 | INFO     | COMPARE | App: 21-11-32_AppFingerprint_7s.json | Ref: 1748373075_Smile FM | sim=0.766 | offset=26 | MATCH FOUND | non-silent frames: 107
